order_details_id,order_id,pizza_id,quantity
46705,20511,ital_supr_m,00:00:01
46706,20511,peppr_salami_s,00:00:01
46707,20511,sicilian_l,00:00:01
46708,20511,the_greek_xl,00:00:01
46709,20512,big_meat_s,00:00:01
46710,20512,mediterraneo_l,00:00:01
46711,20512,napolitana_s,00:00:01
46712,20512,prsc_argla_l,00:00:01
46713,20513,brie_carre_s,00:00:01
46714,20513,pep_msh_pep_s,00:00:01
46715,20513,pepperoni_s,00:00:01
46716,20514,brie_carre_s,00:00:02
46717,20514,southw_ckn_l,00:00:01
46718,20515,cali_ckn_m,00:00:01
46719,20516,four_cheese_l,00:00:01
46720,20517,veggie_veg_m,00:00:01
46721,20518,cali_ckn_m,00:00:01
46722,20518,cali_ckn_s,00:00:01
46723,20518,hawaiian_s,00:00:01
46724,20518,ital_cpcllo_s,00:00:01
46725,20518,ital_supr_m,00:00:01
46726,20518,southw_ckn_s,00:00:01
46727,20518,veggie_veg_m,00:00:01
46728,20519,prsc_argla_m,00:00:01
46729,20519,spicy_ital_m,00:00:01
46730,20520,napolitana_m,00:00:01
46731,20521,cali_ckn_l,00:00:01
46732,20522,spinach_fet_l,00:00:01
46733,20523,peppr_salami_l,00:00:01
46734,20523,sicilian_l,00:00:01
46735,20523,spicy_ital_m,00:00:01
46736,20524,cali_ckn_l,00:00:01
46737,20524,classic_dlx_s,00:00:01
46738,20524,five_cheese_l,00:00:01
46739,20524,hawaiian_l,00:00:01
46740,20524,mexicana_l,00:00:01
46741,20524,mexicana_s,00:00:01
46742,20524,napolitana_s,00:00:02
46743,20524,pep_msh_pep_s,00:00:01
46744,20524,pepperoni_m,00:00:02
46745,20524,soppressata_m,00:00:01
46746,20524,spinach_supr_m,00:00:01
46747,20524,the_greek_xl,00:00:01
46748,20524,veggie_veg_l,00:00:01
46749,20525,southw_ckn_l,00:00:01
46750,20526,ckn_alfredo_s,00:00:01
46751,20526,prsc_argla_s,00:00:01
46752,20527,pepperoni_s,00:00:01
46753,20528,ckn_pesto_s,00:00:01
46754,20528,southw_ckn_m,00:00:01
46755,20529,southw_ckn_l,00:00:01
46756,20530,cali_ckn_m,00:00:01
46757,20530,hawaiian_m,00:00:01
46758,20531,classic_dlx_s,00:00:01
46759,20532,ckn_pesto_m,00:00:01
46760,20532,hawaiian_s,00:00:01
46761,20533,the_greek_m,00:00:01
46762,20534,classic_dlx_m,00:00:01
46763,20534,spin_pesto_s,00:00:01
46764,20535,hawaiian_s,00:00:01
46765,20535,spinach_fet_l,00:00:01
46766,20536,mediterraneo_l,00:00:01
46767,20536,southw_ckn_l,00:00:01
46768,20536,southw_ckn_m,00:00:01
46769,20536,spicy_ital_l,00:00:01
46770,20537,bbq_ckn_l,00:00:01
46771,20537,hawaiian_l,00:00:01
46772,20537,pepperoni_s,00:00:01
46773,20538,mediterraneo_s,00:00:01
46774,20539,big_meat_s,00:00:01
46775,20539,peppr_salami_l,00:00:01
46776,20540,ckn_pesto_s,00:00:01
46777,20540,four_cheese_l,00:00:01
46778,20540,pep_msh_pep_l,00:00:01
46779,20540,sicilian_s,00:00:01
46780,20541,cali_ckn_l,00:00:01
46781,20541,ital_supr_l,00:00:01
46782,20541,ital_supr_m,00:00:01
46783,20541,pep_msh_pep_s,00:00:01
46784,20542,bbq_ckn_s,00:00:01
46785,20542,mexicana_s,00:00:01
46786,20542,soppressata_l,00:00:01
46787,20543,green_garden_m,00:00:01
46788,20543,ital_veggie_s,00:00:01
46789,20543,the_greek_xl,00:00:02
46790,20544,classic_dlx_m,00:00:01
46791,20545,bbq_ckn_l,00:00:01
46792,20546,hawaiian_m,00:00:01
46793,20546,ital_cpcllo_l,00:00:01
46794,20546,mexicana_s,00:00:01
46795,20546,southw_ckn_l,00:00:01
46796,20547,brie_carre_s,00:00:01
46797,20547,mediterraneo_l,00:00:01
46798,20547,the_greek_s,00:00:01
46799,20547,veggie_veg_s,00:00:01
46800,20548,four_cheese_l,00:00:01
46801,20548,pep_msh_pep_l,00:00:01
46802,20549,mediterraneo_s,00:00:01
46803,20549,spinach_supr_s,00:00:01
46804,20550,ital_cpcllo_m,00:00:01
46805,20550,prsc_argla_m,00:00:01
46806,20551,mediterraneo_m,00:00:01
46807,20551,peppr_salami_s,00:00:01
46808,20551,thai_ckn_l,00:00:01
46809,20551,the_greek_xl,00:00:01
46810,20552,classic_dlx_s,00:00:01
46811,20552,mediterraneo_m,00:00:01
46812,20552,pep_msh_pep_m,00:00:01
46813,20552,spinach_fet_l,00:00:01
46814,20553,bbq_ckn_s,00:00:01
46815,20553,green_garden_s,00:00:01
46816,20554,hawaiian_l,00:00:01
46817,20554,pepperoni_l,00:00:01
46818,20555,bbq_ckn_m,00:00:01
46819,20556,ital_cpcllo_m,00:00:01
46820,20557,bbq_ckn_l,00:00:01
46821,20557,hawaiian_l,00:00:01
46822,20557,ital_cpcllo_l,00:00:01
46823,20558,ital_cpcllo_m,00:00:01
46824,20558,the_greek_l,00:00:01
46825,20559,sicilian_s,00:00:01
46826,20560,big_meat_s,00:00:01
46827,20560,four_cheese_m,00:00:01
46828,20560,ital_supr_l,00:00:01
46829,20560,southw_ckn_m,00:00:01
46830,20561,napolitana_l,00:00:01
46831,20561,pep_msh_pep_s,00:00:01
46832,20562,soppressata_l,00:00:01
46833,20563,classic_dlx_m,00:00:01
46834,20564,napolitana_s,00:00:01
46835,20564,peppr_salami_s,00:00:01
46836,20564,spicy_ital_m,00:00:01
46837,20564,spicy_ital_s,00:00:01
46838,20565,big_meat_s,00:00:01
46839,20566,classic_dlx_m,00:00:01
46840,20567,spinach_fet_m,00:00:01
46841,20568,big_meat_s,00:00:01
46842,20569,cali_ckn_l,00:00:01
46843,20569,cali_ckn_s,00:00:01
46844,20569,southw_ckn_l,00:00:01
46845,20570,five_cheese_l,00:00:01
46846,20570,pepperoni_m,00:00:01
46847,20570,prsc_argla_s,00:00:01
46848,20571,ital_cpcllo_l,00:00:01
46849,20572,bbq_ckn_m,00:00:01
46850,20572,classic_dlx_m,00:00:01
46851,20573,big_meat_s,00:00:01
46852,20574,bbq_ckn_l,00:00:01
46853,20574,four_cheese_l,00:00:01
46854,20575,classic_dlx_s,00:00:01
46855,20576,mexicana_l,00:00:01
46856,20576,spin_pesto_s,00:00:01
46857,20576,the_greek_xl,00:00:01
46858,20577,mediterraneo_s,00:00:01
46859,20578,four_cheese_l,00:00:01
46860,20579,mediterraneo_s,00:00:01
46861,20579,sicilian_l,00:00:01
46862,20579,the_greek_m,00:00:01
46863,20580,calabrese_l,00:00:01
46864,20580,calabrese_m,00:00:01
46865,20580,classic_dlx_s,00:00:01
46866,20580,five_cheese_l,00:00:01
46867,20580,hawaiian_l,00:00:01
46868,20580,ital_supr_m,00:00:01
46869,20580,ital_veggie_l,00:00:01
46870,20580,mexicana_l,00:00:01
46871,20580,peppr_salami_l,00:00:01
46872,20580,peppr_salami_s,00:00:01
46873,20580,southw_ckn_m,00:00:01
46874,20580,spicy_ital_l,00:00:01
46875,20580,thai_ckn_l,00:00:01
46876,20581,ital_cpcllo_s,00:00:01
46877,20581,sicilian_l,00:00:01
46878,20581,sicilian_m,00:00:01
46879,20581,spinach_supr_l,00:00:01
46880,20582,cali_ckn_l,00:00:01
46881,20583,classic_dlx_l,00:00:01
46882,20583,veggie_veg_m,00:00:01
46883,20584,pep_msh_pep_m,00:00:01
46884,20585,pepperoni_s,00:00:01
46885,20586,hawaiian_l,00:00:01
46886,20586,mexicana_s,00:00:01
46887,20586,peppr_salami_l,00:00:01
46888,20587,ckn_alfredo_m,00:00:01
46889,20588,mexicana_l,00:00:01
46890,20589,spinach_fet_m,00:00:01
46891,20590,classic_dlx_l,00:00:01
46892,20590,green_garden_l,00:00:01
46893,20591,cali_ckn_s,00:00:01
46894,20592,sicilian_l,00:00:01
46895,20592,veggie_veg_m,00:00:01
46896,20593,the_greek_xl,00:00:01
46897,20594,calabrese_l,00:00:01
46898,20595,ckn_alfredo_m,00:00:01
46899,20596,spinach_fet_m,00:00:01
46900,20597,classic_dlx_m,00:00:01
46901,20597,four_cheese_m,00:00:01
46902,20597,hawaiian_m,00:00:01
46903,20597,the_greek_xl,00:00:01
46904,20598,green_garden_m,00:00:01
46905,20598,mediterraneo_s,00:00:01
46906,20598,spicy_ital_l,00:00:01
46907,20599,spinach_supr_m,00:00:01
46908,20600,spin_pesto_s,00:00:01
46909,20601,green_garden_s,00:00:01
46910,20601,hawaiian_s,00:00:01
46911,20601,ital_supr_m,00:00:01
46912,20602,brie_carre_s,00:00:01
46913,20603,big_meat_s,00:00:01
46914,20603,cali_ckn_s,00:00:01
46915,20604,the_greek_xl,00:00:01
46916,20605,bbq_ckn_l,00:00:01
46917,20605,cali_ckn_m,00:00:01
46918,20606,pepperoni_m,00:00:01
46919,20606,spicy_ital_l,00:00:01
46920,20606,spicy_ital_s,00:00:01
46921,20606,thai_ckn_m,00:00:01
46922,20607,classic_dlx_l,00:00:01
46923,20608,bbq_ckn_l,00:00:01
46924,20608,sicilian_s,00:00:01
46925,20609,napolitana_m,00:00:01
46926,20609,pepperoni_l,00:00:01
46927,20610,ital_supr_l,00:00:01
46928,20611,spinach_supr_m,00:00:01
46929,20612,veggie_veg_m,00:00:01
46930,20613,cali_ckn_l,00:00:01
46931,20613,sicilian_s,00:00:01
46932,20614,big_meat_s,00:00:01
46933,20614,the_greek_s,00:00:01
46934,20615,prsc_argla_l,00:00:01
46935,20615,soppressata_m,00:00:01
46936,20615,spinach_fet_s,00:00:01
46937,20616,ckn_pesto_m,00:00:01
46938,20616,pepperoni_l,00:00:01
46939,20617,ital_cpcllo_m,00:00:01
46940,20617,veggie_veg_l,00:00:01
46941,20618,pep_msh_pep_s,00:00:01
46942,20619,cali_ckn_l,00:00:01
46943,20619,cali_ckn_m,00:00:01
46944,20619,green_garden_s,00:00:01
46945,20619,spinach_fet_l,00:00:01
46946,20620,mediterraneo_l,00:00:01
46947,20620,sicilian_l,00:00:01
46948,20621,big_meat_s,00:00:01
46949,20622,spicy_ital_l,00:00:01
46950,20623,hawaiian_s,00:00:01
46951,20624,spicy_ital_s,00:00:01
46952,20625,hawaiian_s,00:00:01
46953,20625,sicilian_l,00:00:01
46954,20626,southw_ckn_l,00:00:01
46955,20626,veggie_veg_l,00:00:01
46956,20627,bbq_ckn_l,00:00:01
46957,20628,classic_dlx_l,00:00:01
46958,20628,pepperoni_s,00:00:01
46959,20628,veggie_veg_l,00:00:01
46960,20629,ckn_alfredo_s,00:00:01
46961,20630,classic_dlx_s,00:00:01
46962,20630,ital_supr_s,00:00:01
46963,20631,ital_veggie_s,00:00:01
46964,20631,the_greek_l,00:00:01
46965,20632,spicy_ital_l,00:00:01
46966,20633,five_cheese_l,00:00:01
46967,20634,ital_veggie_m,00:00:01
46968,20634,spicy_ital_l,00:00:01
46969,20634,spicy_ital_s,00:00:01
46970,20635,hawaiian_l,00:00:01
46971,20635,ital_supr_m,00:00:01
46972,20635,ital_veggie_l,00:00:01
46973,20636,sicilian_s,00:00:01
46974,20637,spinach_fet_s,00:00:01
46975,20638,five_cheese_l,00:00:01
46976,20638,hawaiian_s,00:00:01
46977,20639,classic_dlx_s,00:00:01
46978,20640,ital_supr_m,00:00:01
46979,20640,prsc_argla_l,00:00:01
46980,20641,pepperoni_m,00:00:01
46981,20642,ital_cpcllo_l,00:00:01
46982,20643,soppressata_s,00:00:01
46983,20644,veggie_veg_m,00:00:01
46984,20645,thai_ckn_m,00:00:01
46985,20646,pepperoni_l,00:00:01
46986,20647,sicilian_l,00:00:01
46987,20648,brie_carre_s,00:00:01
46988,20648,ckn_pesto_l,00:00:01
46989,20649,bbq_ckn_l,00:00:01
46990,20650,classic_dlx_s,00:00:01
46991,20651,mediterraneo_m,00:00:01
46992,20652,pepperoni_m,00:00:01
46993,20652,thai_ckn_m,00:00:01
46994,20653,peppr_salami_m,00:00:01
46995,20654,five_cheese_l,00:00:01
46996,20654,ital_veggie_m,00:00:01
46997,20654,soppressata_l,00:00:01
46998,20655,prsc_argla_s,00:00:01
46999,20656,pepperoni_l,00:00:01
47000,20657,bbq_ckn_l,00:00:01
47001,20657,big_meat_s,00:00:01
47002,20657,four_cheese_m,00:00:02
47003,20658,veggie_veg_l,00:00:01
47004,20659,bbq_ckn_m,00:00:01
47005,20660,ckn_alfredo_m,00:00:01
47006,20660,ckn_pesto_l,00:00:01
47007,20660,ckn_pesto_m,00:00:01
47008,20660,green_garden_m,00:00:01
47009,20660,ital_cpcllo_l,00:00:01
47010,20660,pepperoni_s,00:00:01
47011,20660,spin_pesto_m,00:00:01
47012,20660,thai_ckn_l,00:00:01
47013,20661,spinach_fet_s,00:00:01
47014,20662,ital_supr_l,00:00:01
47015,20663,pep_msh_pep_m,00:00:01
47016,20664,prsc_argla_s,00:00:01
47017,20665,cali_ckn_l,00:00:02
47018,20666,cali_ckn_l,00:00:01
47019,20666,ital_supr_l,00:00:01
47020,20666,prsc_argla_s,00:00:01
47021,20667,hawaiian_s,00:00:01
47022,20667,pepperoni_m,00:00:01
47023,20667,the_greek_xl,00:00:01
47024,20668,pepperoni_l,00:00:01
47025,20668,soppressata_l,00:00:01
47026,20669,peppr_salami_m,00:00:01
47027,20670,ckn_alfredo_m,00:00:01
47028,20671,bbq_ckn_l,00:00:01
47029,20671,ital_cpcllo_s,00:00:02
47030,20671,veggie_veg_s,00:00:01
47031,20672,ital_veggie_m,00:00:01
47032,20672,pepperoni_l,00:00:01
47033,20673,mexicana_l,00:00:01
47034,20674,bbq_ckn_m,00:00:01
47035,20674,big_meat_s,00:00:01
47036,20674,cali_ckn_l,00:00:01
47037,20674,napolitana_m,00:00:01
47038,20675,hawaiian_l,00:00:01
47039,20675,hawaiian_s,00:00:01
47040,20675,napolitana_l,00:00:01
47041,20675,thai_ckn_l,00:00:01
47042,20676,four_cheese_m,00:00:01
47043,20676,pepperoni_l,00:00:01
47044,20676,sicilian_s,00:00:01
47045,20676,thai_ckn_s,00:00:01
47046,20677,ital_supr_m,00:00:01
47047,20678,veggie_veg_m,00:00:01
47048,20679,cali_ckn_m,00:00:01
47049,20679,classic_dlx_s,00:00:01
47050,20680,cali_ckn_l,00:00:01
47051,20680,ital_supr_l,00:00:01
47052,20680,peppr_salami_s,00:00:01
47053,20680,spinach_supr_m,00:00:01
47054,20681,pep_msh_pep_s,00:00:01
47055,20681,spin_pesto_s,00:00:01
47056,20682,mexicana_m,00:00:01
47057,20682,southw_ckn_l,00:00:01
47058,20683,bbq_ckn_l,00:00:01
47059,20683,four_cheese_l,00:00:01
47060,20683,mediterraneo_l,00:00:01
47061,20683,mediterraneo_s,00:00:01
47062,20684,peppr_salami_s,00:00:01
47063,20684,spin_pesto_l,00:00:01
47064,20684,the_greek_m,00:00:01
47065,20684,veggie_veg_s,00:00:01
47066,20685,calabrese_l,00:00:01
47067,20685,spin_pesto_s,00:00:01
47068,20686,calabrese_m,00:00:01
47069,20686,prsc_argla_l,00:00:01
47070,20686,thai_ckn_l,00:00:01
47071,20687,ckn_alfredo_m,00:00:01
47072,20687,classic_dlx_s,00:00:01
47073,20688,sicilian_m,00:00:01
47074,20688,southw_ckn_m,00:00:01
47075,20689,classic_dlx_m,00:00:01
47076,20690,ckn_pesto_m,00:00:01
47077,20691,thai_ckn_l,00:00:01
47078,20692,bbq_ckn_l,00:00:01
47079,20692,napolitana_s,00:00:01
47080,20693,brie_carre_s,00:00:01
47081,20693,five_cheese_l,00:00:01
47082,20693,ital_supr_l,00:00:01
47083,20693,spicy_ital_l,00:00:01
47084,20694,sicilian_l,00:00:01
47085,20694,spinach_supr_l,00:00:01
47086,20695,pep_msh_pep_s,00:00:01
47087,20696,spin_pesto_s,00:00:01
47088,20697,big_meat_s,00:00:01
47089,20697,ital_cpcllo_l,00:00:01
47090,20697,pepperoni_m,00:00:01
47091,20698,classic_dlx_s,00:00:01
47092,20699,cali_ckn_s,00:00:01
47093,20700,four_cheese_m,00:00:01
47094,20701,classic_dlx_m,00:00:01
47095,20701,the_greek_xl,00:00:01
47096,20702,ital_veggie_l,00:00:01
47097,20702,pep_msh_pep_s,00:00:01
47098,20703,ckn_pesto_m,00:00:01
47099,20704,big_meat_s,00:00:02
47100,20704,calabrese_m,00:00:01
47101,20704,classic_dlx_m,00:00:01
47102,20704,five_cheese_l,00:00:01
47103,20704,green_garden_s,00:00:01
47104,20704,ital_supr_m,00:00:02
47105,20704,napolitana_s,00:00:01
47106,20704,peppr_salami_l,00:00:01
47107,20704,sicilian_l,00:00:01
47108,20704,spin_pesto_m,00:00:01
47109,20704,thai_ckn_s,00:00:01
47110,20705,ital_supr_l,00:00:01
47111,20706,big_meat_s,00:00:01
47112,20707,spicy_ital_l,00:00:01
47113,20708,prsc_argla_s,00:00:01
47114,20708,spicy_ital_s,00:00:01
47115,20709,mexicana_l,00:00:01
47116,20709,southw_ckn_s,00:00:01
47117,20710,big_meat_s,00:00:01
47118,20710,classic_dlx_m,00:00:01
47119,20710,ital_veggie_l,00:00:01
47120,20710,ital_veggie_m,00:00:01
47121,20710,ital_veggie_s,00:00:01
47122,20710,napolitana_s,00:00:01
47123,20710,pep_msh_pep_l,00:00:01
47124,20710,pep_msh_pep_m,00:00:01
47125,20710,pep_msh_pep_s,00:00:01
47126,20710,peppr_salami_l,00:00:01
47127,20710,sicilian_m,00:00:01
47128,20710,southw_ckn_l,00:00:01
47129,20710,spinach_fet_m,00:00:01
47130,20710,spinach_supr_l,00:00:01
47131,20710,veggie_veg_m,00:00:01
47132,20711,prsc_argla_s,00:00:01
47133,20711,the_greek_xl,00:00:01
47134,20712,ital_supr_m,00:00:01
47135,20713,classic_dlx_s,00:00:01
47136,20714,hawaiian_l,00:00:01
47137,20715,ckn_alfredo_m,00:00:01
47138,20715,ital_veggie_m,00:00:01
47139,20715,prsc_argla_s,00:00:01
47140,20715,thai_ckn_l,00:00:01
47141,20716,thai_ckn_l,00:00:01
47142,20717,bbq_ckn_s,00:00:01
47143,20718,five_cheese_l,00:00:01
47144,20719,hawaiian_s,00:00:01
47145,20720,big_meat_s,00:00:01
47146,20721,cali_ckn_l,00:00:01
47147,20721,four_cheese_l,00:00:01
47148,20721,napolitana_l,00:00:01
47149,20721,spin_pesto_s,00:00:01
47150,20722,ital_cpcllo_m,00:00:01
47151,20723,ital_supr_l,00:00:01
47152,20723,peppr_salami_m,00:00:01
47153,20723,southw_ckn_l,00:00:01
47154,20724,ckn_pesto_l,00:00:01
47155,20724,pepperoni_s,00:00:01
47156,20725,four_cheese_l,00:00:01
47157,20725,sicilian_s,00:00:01
47158,20726,pepperoni_l,00:00:01
47159,20726,southw_ckn_m,00:00:01
47160,20726,spicy_ital_s,00:00:01
47161,20726,thai_ckn_l,00:00:01
47162,20727,four_cheese_m,00:00:01
47163,20727,mexicana_l,00:00:01
47164,20728,cali_ckn_l,00:00:01
47165,20728,ital_cpcllo_l,00:00:01
47166,20728,mexicana_l,00:00:01
47167,20728,peppr_salami_l,00:00:01
47168,20729,ital_cpcllo_l,00:00:01
47169,20729,pepperoni_m,00:00:01
47170,20729,spinach_fet_m,00:00:01
47171,20730,spinach_supr_s,00:00:01
47172,20731,pepperoni_m,00:00:01
47173,20731,veggie_veg_m,00:00:01
47174,20732,big_meat_s,00:00:01
47175,20732,calabrese_m,00:00:01
47176,20733,classic_dlx_m,00:00:01
47177,20734,four_cheese_m,00:00:01
47178,20734,pepperoni_l,00:00:01
47179,20735,mexicana_l,00:00:01
47180,20735,mexicana_m,00:00:01
47181,20736,pepperoni_s,00:00:01
47182,20736,peppr_salami_l,00:00:01
47183,20737,spinach_supr_l,00:00:01
47184,20737,thai_ckn_l,00:00:01
47185,20738,bbq_ckn_l,00:00:01
47186,20738,prsc_argla_m,00:00:01
47187,20739,pepperoni_m,00:00:01
47188,20740,pepperoni_s,00:00:01
47189,20740,spinach_supr_s,00:00:01
47190,20740,the_greek_xl,00:00:01
47191,20741,big_meat_s,00:00:01
47192,20741,classic_dlx_m,00:00:01
47193,20742,prsc_argla_l,00:00:01
47194,20742,soppressata_s,00:00:01
47195,20743,cali_ckn_l,00:00:01
47196,20743,soppressata_l,00:00:01
47197,20743,thai_ckn_l,00:00:01
47198,20743,thai_ckn_s,00:00:01
47199,20744,cali_ckn_l,00:00:01
47200,20744,spin_pesto_m,00:00:01
47201,20745,ital_cpcllo_l,00:00:01
47202,20745,peppr_salami_l,00:00:01
47203,20745,southw_ckn_l,00:00:01
47204,20745,spicy_ital_l,00:00:01
47205,20746,hawaiian_s,00:00:01
47206,20746,peppr_salami_s,00:00:01
47207,20746,spicy_ital_l,00:00:01
47208,20747,big_meat_s,00:00:01
47209,20748,ckn_alfredo_m,00:00:01
47210,20748,classic_dlx_s,00:00:01
47211,20749,ckn_alfredo_s,00:00:01
47212,20749,hawaiian_l,00:00:01
47213,20749,mexicana_m,00:00:01
47214,20749,thai_ckn_l,00:00:01
47215,20750,ital_cpcllo_m,00:00:01
47216,20750,napolitana_m,00:00:01
47217,20750,pep_msh_pep_l,00:00:01
47218,20750,spicy_ital_l,00:00:01
47219,20751,bbq_ckn_l,00:00:01
47220,20751,sicilian_s,00:00:01
47221,20752,pepperoni_m,00:00:01
47222,20752,southw_ckn_m,00:00:01
47223,20753,hawaiian_m,00:00:01
47224,20753,ital_supr_l,00:00:01
47225,20754,five_cheese_l,00:00:01
47226,20754,green_garden_l,00:00:01
47227,20754,spicy_ital_l,00:00:01
47228,20754,spicy_ital_m,00:00:01
47229,20755,big_meat_s,00:00:01
47230,20755,ital_cpcllo_s,00:00:01
47231,20755,ital_veggie_m,00:00:01
47232,20755,soppressata_s,00:00:01
47233,20756,ckn_pesto_s,00:00:01
47234,20756,prsc_argla_l,00:00:01
47235,20756,thai_ckn_s,00:00:01
47236,20757,mediterraneo_l,00:00:01
47237,20758,veggie_veg_m,00:00:01
47238,20759,cali_ckn_s,00:00:01
47239,20760,ckn_pesto_l,00:00:01
47240,20761,brie_carre_s,00:00:01
47241,20761,calabrese_m,00:00:01
47242,20761,five_cheese_l,00:00:01
47243,20762,ckn_pesto_m,00:00:01
47244,20762,thai_ckn_l,00:00:01
47245,20763,cali_ckn_s,00:00:01
47246,20764,ital_cpcllo_l,00:00:01
47247,20764,sicilian_m,00:00:01
47248,20764,soppressata_s,00:00:01
47249,20764,veggie_veg_l,00:00:01
47250,20765,cali_ckn_s,00:00:01
47251,20765,ckn_alfredo_m,00:00:01
47252,20766,peppr_salami_s,00:00:01
47253,20767,cali_ckn_s,00:00:01
47254,20767,sicilian_s,00:00:01
47255,20768,big_meat_s,00:00:01
47256,20769,classic_dlx_m,00:00:01
47257,20769,four_cheese_m,00:00:01
47258,20770,peppr_salami_m,00:00:01
47259,20771,four_cheese_l,00:00:01
47260,20771,four_cheese_m,00:00:01
47261,20771,hawaiian_m,00:00:01
47262,20771,mediterraneo_l,00:00:01
47263,20772,cali_ckn_l,00:00:01
47264,20773,mediterraneo_s,00:00:01
47265,20774,bbq_ckn_l,00:00:01
47266,20774,sicilian_s,00:00:01
47267,20775,southw_ckn_s,00:00:01
47268,20775,thai_ckn_s,00:00:01
47269,20775,veggie_veg_s,00:00:01
47270,20776,southw_ckn_l,00:00:01
47271,20776,spin_pesto_l,00:00:01
47272,20777,hawaiian_s,00:00:01
47273,20778,five_cheese_l,00:00:01
47274,20778,four_cheese_m,00:00:01
47275,20778,mediterraneo_l,00:00:01
47276,20779,ckn_alfredo_m,00:00:01
47277,20779,four_cheese_m,00:00:01
47278,20780,cali_ckn_m,00:00:01
47279,20780,ckn_pesto_l,00:00:01
47280,20780,classic_dlx_m,00:00:01
47281,20780,mediterraneo_s,00:00:01
47282,20780,sicilian_m,00:00:01
47283,20780,southw_ckn_m,00:00:01
47284,20780,spicy_ital_l,00:00:01
47285,20781,prsc_argla_m,00:00:01
47286,20781,the_greek_m,00:00:01
47287,20782,spicy_ital_l,00:00:01
47288,20783,bbq_ckn_l,00:00:01
47289,20783,classic_dlx_s,00:00:01
47290,20784,big_meat_s,00:00:01
47291,20784,cali_ckn_m,00:00:01
47292,20784,hawaiian_l,00:00:02
47293,20784,hawaiian_s,00:00:01
47294,20784,ital_veggie_s,00:00:01
47295,20784,prsc_argla_m,00:00:01
47296,20784,sicilian_l,00:00:01
47297,20784,spicy_ital_l,00:00:01
47298,20784,thai_ckn_l,00:00:01
47299,20784,veggie_veg_l,00:00:01
47300,20785,ital_supr_m,00:00:01
47301,20786,sicilian_l,00:00:01
47302,20787,cali_ckn_l,00:00:01
47303,20787,mexicana_m,00:00:01
47304,20787,spin_pesto_m,00:00:01
47305,20788,ckn_pesto_l,00:00:01
47306,20788,ital_supr_l,00:00:01
47307,20788,soppressata_s,00:00:01
47308,20789,thai_ckn_s,00:00:01
47309,20790,cali_ckn_l,00:00:01
47310,20790,thai_ckn_s,00:00:01
47311,20791,cali_ckn_m,00:00:01
47312,20791,hawaiian_l,00:00:01
47313,20791,pepperoni_s,00:00:01
47314,20791,peppr_salami_l,00:00:01
47315,20792,cali_ckn_s,00:00:01
47316,20792,classic_dlx_m,00:00:01
47317,20792,thai_ckn_l,00:00:01
47318,20793,big_meat_s,00:00:01
47319,20794,sicilian_s,00:00:01
47320,20794,thai_ckn_l,00:00:01
47321,20795,calabrese_s,00:00:01
47322,20795,four_cheese_m,00:00:01
47323,20795,mediterraneo_m,00:00:01
47324,20795,prsc_argla_l,00:00:01
47325,20796,classic_dlx_m,00:00:01
47326,20796,thai_ckn_l,00:00:01
47327,20797,brie_carre_s,00:00:01
47328,20797,thai_ckn_m,00:00:01
47329,20798,big_meat_s,00:00:01
47330,20798,five_cheese_l,00:00:01
47331,20798,hawaiian_l,00:00:01
47332,20799,pepperoni_l,00:00:01
47333,20799,the_greek_xl,00:00:01
47334,20799,veggie_veg_m,00:00:01
47335,20800,ital_veggie_m,00:00:01
47336,20800,pepperoni_l,00:00:01
47337,20801,mexicana_s,00:00:01
47338,20801,thai_ckn_s,00:00:01
47339,20802,pep_msh_pep_l,00:00:01
47340,20802,veggie_veg_m,00:00:01
47341,20803,soppressata_m,00:00:01
47342,20804,five_cheese_l,00:00:01
47343,20804,pepperoni_m,00:00:01
47344,20804,spinach_fet_l,00:00:01
47345,20805,classic_dlx_m,00:00:01
47346,20806,big_meat_s,00:00:01
47347,20806,pepperoni_s,00:00:01
47348,20806,spinach_supr_s,00:00:01
47349,20807,spicy_ital_m,00:00:01
47350,20808,spicy_ital_l,00:00:01
47351,20808,spinach_fet_s,00:00:01
47352,20809,ital_supr_m,00:00:01
47353,20809,sicilian_l,00:00:01
47354,20810,cali_ckn_m,00:00:01
47355,20811,big_meat_s,00:00:01
47356,20811,mexicana_l,00:00:01
47357,20812,bbq_ckn_m,00:00:01
47358,20812,pepperoni_l,00:00:01
47359,20813,big_meat_s,00:00:01
47360,20813,sicilian_m,00:00:01
47361,20814,five_cheese_l,00:00:01
47362,20815,ital_supr_m,00:00:01
47363,20816,calabrese_m,00:00:01
47364,20816,ital_supr_l,00:00:01
47365,20817,cali_ckn_s,00:00:01
47366,20817,spin_pesto_m,00:00:01
47367,20818,ital_supr_l,00:00:01
47368,20818,the_greek_m,00:00:01
47369,20819,green_garden_m,00:00:01
47370,20819,ital_veggie_m,00:00:01
47371,20820,hawaiian_l,00:00:01
47372,20820,ital_supr_m,00:00:01
47373,20820,sicilian_l,00:00:01
47374,20820,spinach_fet_l,00:00:01
47375,20821,four_cheese_m,00:00:01
47376,20821,napolitana_m,00:00:01
47377,20821,thai_ckn_m,00:00:01
47378,20822,calabrese_m,00:00:01
47379,20822,four_cheese_m,00:00:01
47380,20822,ital_cpcllo_l,00:00:01
47381,20822,pepperoni_m,00:00:01
47382,20823,pepperoni_m,00:00:01
47383,20824,brie_carre_s,00:00:01
